Cod. Promo��o    ;Ds. Promo��o       ;Ds. Referencia     ;Cod. Produto       ;Dt. Inicio        ;Dt. Final      ;Vl. Anterior   ;Vl. Promo��o
180;SALE 2021 CORRETA;M3411009;44165;26/12/2020;31/03/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421005;44777;06/04/2020;31/12/2021;219;109,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3112030;34074;06/04/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218038;42516;06/04/2020;31/12/2021;209;104,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424002;43693;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421004;43702;06/04/2020;31/12/2021;219;109,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218055;44104;06/04/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412009;44175;06/04/2020;31/12/2021;139;69,5
180;SALE 2021 CORRETA;M2918084;30549;26/12/2020;31/03/2021;129,9;64,95
180;SALE 2021 CORRETA;M3224096;41589;26/12/2020;31/03/2021;99;49,5
180;SALE 2021 CORRETA;M3224096;41590;26/12/2020;31/03/2021;99;49,5
180;SALE 2021 CORRETA;M3224096;41594;26/12/2020;31/03/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3415004;43969;19/05/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424008;44206;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424008;44208;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423010;44438;06/04/2020;31/12/2021;49;24,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423010;44449;06/04/2020;31/12/2021;49;24,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423012;44456;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423012;44457;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423012;44463;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423012;44469;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412012;44489;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422007;44484;06/04/2020;31/12/2021;269;134,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422007;44485;06/04/2020;31/12/2021;269;134,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412011;44499;06/04/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412011;44500;06/04/2020;31/12/2021;159;79,5
170;5% COLECAO NOVA;M3413002;44555;21/05/2020;31/12/2021;139;132,05
180;SALE 2021 CORRETA;M3224096;41169;26/12/2020;31/03/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3126007;35799;06/04/2020;31/12/2021;199;99,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3126007;35800;06/04/2020;31/12/2021;199;99,5
169;50% - JEANS + POESIA CONCRETA;M3115031;37423;19/05/2020;31/12/2021;159;111,3
180;SALE 2021 CORRETA;M3120015;33372;26/12/2020;31/03/2021;159;79,5
168;50% COLECAO ESTOQUE;M3122042;37839;07/05/2020;31/12/2021;429;214,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;39251;23/03/2021;30/06/2021;109;76,3
168;50% COLECAO ESTOQUE;M3222036;40474;07/05/2020;31/12/2021;229;114,5
180;SALE 2021 CORRETA;M3118031;32720;26/12/2020;31/03/2021;119,9;59,95
174;BLACK 2020;M3218041;41410;10/11/2020;31/12/2021;159;79,5
174;BLACK 2020;M3218041;41412;10/11/2020;31/12/2021;159;79,5
174;BLACK 2020;M3218041;41414;10/11/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3210028;42407;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3210028;42412;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418003;42452;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418003;42453;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424013;43206;06/04/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424013;43209;06/04/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410001;43907;06/04/2020;31/12/2021;109;54,5
168;50% COLECAO ESTOQUE;M3221043;40104;07/05/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410001;43357;06/04/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410001;43358;06/04/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410001;43359;06/04/2020;31/12/2021;109;54,5
180;SALE 2021 CORRETA;M3210031;43378;26/12/2020;31/03/2021;89;44,5
180;SALE 2021 CORRETA;M3210031;43383;26/12/2020;31/03/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3412002;44075;19/05/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3412002;44076;19/05/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3412002;44078;19/05/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412005;44274;06/04/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44532;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44538;19/05/2020;31/12/2021;89;44,5
168;50% COLECAO ESTOQUE;M3224078;41717;07/05/2020;31/12/2021;109;54,5
180;SALE 2021 CORRETA;M3224097;42697;26/12/2020;31/03/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3413009;45008;19/05/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418032;45017;06/04/2020;31/12/2021;139;69,5
180;SALE 2021 CORRETA;M2918084;31334;26/12/2020;31/03/2021;129,9;64,95
169;50% - JEANS + POESIA CONCRETA;M3115033;34583;19/05/2020;31/12/2021;139;69,5
180;SALE 2021 CORRETA;M3219003;39957;26/12/2020;31/03/2021;119;59,5
180;SALE 2021 CORRETA;M3219003;39963;26/12/2020;31/03/2021;119;59,5
168;50% COLECAO ESTOQUE;M3223001;36230;07/05/2020;31/12/2021;119;59,5
176;BLACK 2020;M3416006;45373;13/11/2020;31/12/2021;199;119,4
180;SALE 2021 CORRETA;M3119014;32810;26/12/2020;31/03/2021;149,9;74,95
169;50% - JEANS + POESIA CONCRETA;M3113010;32834;19/05/2020;31/12/2021;149;74,5
170;5% COLECAO NOVA;M3229006;38710;21/05/2020;31/12/2021;159;151,05
169;50% - JEANS + POESIA CONCRETA;M3215014;39985;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3215016;40000;19/05/2020;31/12/2021;159;79,5
174;BLACK 2020;M3224091;41536;10/11/2020;31/12/2021;89;44,5
174;BLACK 2020;M3224091;41537;10/11/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3126009;35348;06/04/2020;31/12/2021;249;124,5
168;50% COLECAO ESTOQUE;M3112064;37186;07/05/2020;31/12/2021;139;69,5
168;50% COLECAO ESTOQUE;M3223026;40563;07/05/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410011;45230;06/04/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3415019;45294;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3411015;45478;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3426001;45600;19/05/2020;31/12/2021;179;89,5
169;50% - JEANS + POESIA CONCRETA;M3426001;45601;19/05/2020;31/12/2021;179;89,5
169;50% - JEANS + POESIA CONCRETA;M3426001;45605;19/05/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422014;45655;06/04/2020;31/12/2021;229;114,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;38750;23/03/2021;30/06/2021;109;76,3
174;BLACK 2020;M3410006;43750;10/11/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424006;45204;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424006;45207;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429008;45406;06/04/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429008;45410;06/04/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429008;45417;06/04/2020;31/12/2021;119;59,5
169;50% - JEANS + POESIA CONCRETA;M3418038;45467;19/05/2020;31/12/2021;149;74,5
168;50% COLECAO ESTOQUE;M3115028;35192;07/05/2020;31/12/2021;179;89,5
168;50% COLECAO ESTOQUE;M3115028;35194;07/05/2020;31/12/2021;179;89,5
168;50% COLECAO ESTOQUE;M3121051;37142;07/05/2020;31/12/2021;199;99,5
168;50% COLECAO ESTOQUE;M3221043;39361;07/05/2020;31/12/2021;159;79,5
168;50% COLECAO ESTOQUE;M3222025;38693;07/05/2020;31/12/2021;299;149,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429008;45706;06/04/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3121048;37201;06/04/2020;31/12/2021;239;119,5
168;50% COLECAO ESTOQUE;M3112064;37202;07/05/2020;31/12/2021;139;69,5
168;50% COLECAO ESTOQUE;M3112064;37203;07/05/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3411008;43952;06/04/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418018;44199;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420005;44233;06/04/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420005;44239;06/04/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424029;44245;06/04/2020;31/12/2021;79;39,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418027;44284;06/04/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418032;44294;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3411007;44307;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3411007;44309;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3118060;34591;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3415006;44046;06/04/2020;31/12/2021;229;114,5
169;50% - JEANS + POESIA CONCRETA;M3118058;34350;19/05/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3417001;44645;06/04/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424029;44677;06/04/2020;31/12/2021;79;39,5
174;BLACK 2020;M3021016;30527;10/11/2020;31/12/2021;699,9;349,95
168;50% COLECAO ESTOQUE;M3218030;40296;07/05/2020;31/12/2021;269;134,5
169;50% - JEANS + POESIA CONCRETA;M3424028;45546;19/05/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3424028;45548;19/05/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3424028;45554;19/05/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3424028;45555;19/05/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3411013;45657;19/05/2020;31/12/2021;89;44,5
